gene,composite_rank,decile,stratum,batch_no
ORC2,16974.5,6,6,9
PLEKHG4B,16233.5,6,6,9
SLC5A12,16743.5,6,6,9
NTNG1,15608.5,6,6,9
FAM71E1,16953.5,6,6,9
ISM1,16714.5,6,6,9
SLC38A11,16660.5,6,6,9
C2orf50,16571.5,6,6,9
SYNJ2,16428.5,6,6,9
C2orf83,16708.5,6,6,9
AMT,15560.5,6,6,9
NTPCR,15888.5,6,6,9
CEP19,16486.5,6,6,9
C8orf74,15364.5,6,6,9
IL12RB2,15869.5,6,6,9
ALOXE3,15327.5,6,6,9
C16orf92,15487.5,6,6,9
BBS2,15800.5,6,6,10
TMEM37,16828.5,6,6,10
IGSF9B,15699.5,6,6,10
PROK1,16696.5,6,6,10
CA13,16300.5,6,6,10
CTNND1,16558.5,6,6,10
LAD1,15813.5,6,6,10
EDN1,15233.5,6,6,10
DOK2,16882.5,6,6,10
SDPR,16799.5,6,6,10
GAL3ST4,15275.5,6,6,10
LMLN,15488.5,6,6,10
CISH,15321.0,6,6,10
CDK5,16096.5,6,6,10
CAV2,16213.5,6,6,10
SMG9,16932.5,6,6,10
C1orf87,16241.5,6,6,10
STK10,16113.5,6,6,10
CXCL9,15409.5,6,6,10
CTNS,16889.5,6,6,10
KIAA1024L,15525.5,6,6,10
NARF,16347.5,6,6,10
RIC3,16284.5,6,6,10
LONRF2,15883.5,6,6,10
USP49,16075.5,6,6,10
ATG2A,16521.5,6,6,10
CLDN16,16744.5,6,6,10
ARHGEF39,15605.5,6,6,10
TRIM54,15341.5,6,6,10
DNM1,15502.5,6,6,10
MYOM3,16227.5,6,6,10
EIF1AY,16526.5,6,6,10
LTBP4,16290.5,6,6,10
COQ6,16538.5,6,6,10
STH,15968.5,6,6,10
DSCAM,15735.5,6,6,10
SERBP1,15888.5,6,6,10
UBL4A,16162.5,6,6,10
EBF2,16688.5,6,6,10
SSUH2,15237.5,6,6,10
DDHD2,15976.5,6,6,10
ROBO4,15833.5,6,6,10
ANP32C,15506.5,6,6,10
NANS,15380.5,6,6,10
BANK1,16623.5,6,6,10
LGALSL,16558.5,6,6,10
APOL2,16286.5,6,6,10
TMEM254,15383.5,6,6,10
ABLIM1,16251.5,6,6,10
GP1BB,15555.5,6,6,10
CCNJ,16726.0,6,6,10
MLN,16814.5,6,6,10
POU3F4,16743.5,6,6,10
KREMEN2,15277.5,6,6,10
ARHGAP42,16695.5,6,6,10
ARID5A,16067.5,6,6,10
AMMECR1,16248.5,6,6,10
PCDHB12,15810.5,6,6,10
IDH3B,16243.5,6,6,10
TMEM169,16585.5,6,6,10
MKKS,18608.5,7,7,1
SIX4,17702.5,7,7,1
ZNF677,17763.5,7,7,1
SLC46A3,17630.0,7,7,1
UBE3C,18230.5,7,7,1
RNASEK,18709.5,7,7,1
TBX4,18078.5,7,7,1
YEATS4,17885.0,7,7,1
UBE2Q2L,17091.5,7,7,1
TAS2R7,18642.5,7,7,1
TOMM7,18738.5,7,7,1
TMEM199,17206.5,7,7,1
GDF6,17059.5,7,7,1
MAP1B,18409.5,7,7,1
BSPH1,18570.0,7,7,1
TANC1,17646.5,7,7,1
UBAC1,17059.5,7,7,1
TNP2,17474.5,7,7,1
NFAM1,17744.5,7,7,1
EHD3,17513.5,7,7,1
ATP6V0C,17964.0,7,7,1
WFDC8,17882.5,7,7,1
ZAR1,18003.5,7,7,1
BTBD2,18460.5,7,7,1
C5orf15,17398.5,7,7,1
SOWAHA,17157.5,7,7,1
MIPEP,18276.0,7,7,1
MICB,17119.5,7,7,1
KLF13,17903.5,7,7,1
KPNA4,17514.5,7,7,1
ANGPTL6,18526.5,7,7,1
CDC7,16991.5,7,7,1
TUBGCP5,17915.0,7,7,1
NRGN,17661.5,7,7,1
LOC389895,17560.5,7,7,1
ZSCAN1,17962.5,7,7,1
EIF2A,17963.0,7,7,1
TBX22,17712.5,7,7,1
NUDC,18524.0,7,7,1
SCRG1,17696.5,7,7,1
DNAJA4,17840.5,7,7,1
CBLN2,17043.0,7,7,1
COPS6,17572.5,7,7,1
PHF8,17556.5,7,7,1
MIEN1,18484.5,7,7,1
PLK4,17552.0,7,7,1
TNFRSF8,18565.5,7,7,1
ANXA3,17105.5,7,7,1
LOC100996634,17654.5,7,7,1
PDCD6IP,17955.5,7,7,1
HLX,17989.0,7,7,1
PRRG3,17518.5,7,7,1
ZNF91,17761.5,7,7,1
RSRC2,17363.5,7,7,1
VPS25,17502.5,7,7,1
FAM117B,17193.5,7,7,1
TAF7,17090.0,7,7,1
PCDHGB3,18325.5,7,7,1
AURKA,17201.0,7,7,1
RPA3,17699.5,7,7,1
BIN1,18681.5,7,7,2
CD8B,17517.5,7,7,2
SPTAN1,18588.5,7,7,2
SMCO2,17219.0,7,7,2
FAM122B,17405.5,7,7,2
SCTR,17211.5,7,7,2
CECR6,17172.5,7,7,2
CCDC33,18364.5,7,7,2
MAGEE1,17808.5,7,7,2
VTI1B,17692.5,7,7,2
SEC61A1,17272.0,7,7,2
OR7A5,18205.0,7,7,2
DHX38,17107.5,7,7,2
GRK6,18518.5,7,7,2
RGS11,18223.5,7,7,2
SEMA4B,18607.0,7,7,2
SGCZ,18286.5,7,7,2
DDX25,17717.5,7,7,2
CT47A10,18012.0,7,7,2
NEDD8,17092.5,7,7,2
UBE2W,18113.5,7,7,2
ADRM1,16990.5,7,7,2
RPS8,18412.5,7,7,2
ESCO2,17409.5,7,7,2
GPR137B,18116.5,7,7,2
FANCC,18120.0,7,7,2
NR1I2,17493.0,7,7,2
UTP11L,17239.0,7,7,2
EHMT1,17905.5,7,7,2
SNAP25,18702.5,7,7,2
FMO5,17003.5,7,7,2
MRPL44,18018.5,7,7,2
CRTC3,18341.5,7,7,2
LCMT2,18302.5,7,7,2
MYRF,18040.5,7,7,2
ZNF790,17522.0,7,7,2
H1F0,17117.5,7,7,2
TTC24,18341.5,7,7,2
TPBG,18142.0,7,7,2
COX16,17098.5,7,7,2
CDC25C,17799.5,7,7,2
GOSR1,18689.5,7,7,2
F2RL2,18359.0,7,7,2
CLEC4D,17819.5,7,7,2
OR4F3,18479.5,7,7,2
LRCH3,17308.5,7,7,2
GLCE,17992.5,7,7,2
MAP6,17865.5,7,7,2
USP44,17549.5,7,7,2
DDX10,17339.5,7,7,2
CBR4,18304.5,7,7,2
GP6,17551.5,7,7,2
NPPC,17340.5,7,7,2
ACSM4,18713.5,7,7,2
IKBKAP,17566.5,7,7,2
IFT20,17422.5,7,7,2
PRPF18,18679.5,7,7,2
BEND6,17812.5,7,7,2
CWC22,17194.5,7,7,2
FSCB,17899.5,7,7,2
SLC1A1,17622.5,7,7,3
ANKS6,17882.5,7,7,3
UNC79,17607.5,7,7,3
VSIG10L,17153.5,7,7,3
C1RL,18146.5,7,7,3
ARHGEF3,18217.5,7,7,3
NUP88,18166.0,7,7,3
AANAT,18288.0,7,7,3
NOC4L,17387.5,7,7,3
KIAA0319L,18736.5,7,7,3
SLC25A40,17375.5,7,7,3
UGT1A3,18278.5,7,7,3
BLCAP,18419.5,7,7,3
LRRIQ4,18045.5,7,7,3
CLNK,17480.5,7,7,3
SNX30,17517.5,7,7,3
RFX5,17073.5,7,7,3
AP2A2,17293.0,7,7,3
ICK,17604.5,7,7,3
COX8A,18307.5,7,7,3
PSMA5,18003.5,7,7,3
HOXD9,17025.5,7,7,3
MAGEB1,17374.5,7,7,3
PDE8A,18550.5,7,7,3
LCN1,18502.5,7,7,3
HK3,17725.5,7,7,3
RP1L1,17517.5,7,7,3
FAM101A,17235.0,7,7,3
HNRNPC,18089.5,7,7,3
PAQR6,17353.0,7,7,3
SDHAF2,17203.5,7,7,3
SUFU,17739.5,7,7,3
BCL7A,18349.5,7,7,3
SKIV2L2,17743.0,7,7,3
EPC1,17823.5,7,7,3
ZNF511,17811.5,7,7,3
VWA8,17236.5,7,7,3
FITM2,18015.5,7,7,3
ADGRG2,18718.5,7,7,3
NR2E3,17647.5,7,7,3
KCNK10,17345.5,7,7,3
SNTN,18701.0,7,7,3
TMEM63B,17718.5,7,7,3
ANKS4B,18584.5,7,7,3
COQ10B,18353.5,7,7,3
ASPRV1,17724.5,7,7,3
HOGA1,18073.5,7,7,3
L3MBTL2,17483.0,7,7,3
LOC100129924,17907.5,7,7,3
ATF7,17836.5,7,7,3
CBLN1,17962.5,7,7,3
SCRN2,17367.5,7,7,3
SLC22A2,17829.5,7,7,3
HSPA1L,18255.5,7,7,3
ADSL,17478.0,7,7,3
CCRL2,18469.5,7,7,3
CHST15,17283.5,7,7,3
CD320,17880.5,7,7,3
LOC100130357,18237.5,7,7,3
SRY,17222.5,7,7,3
PALM2,17451.5,7,7,4
BHLHA9,17441.5,7,7,4
ZNF397,18069.5,7,7,4
CCDC183,18052.5,7,7,4
LUZP2,18218.0,7,7,4
DEFB133,17133.0,7,7,4
TECTB,18210.5,7,7,4
OR7C2,17457.5,7,7,4
NFATC2,17765.5,7,7,4
WDHD1,17404.5,7,7,4
KRTAP2-1,17446.5,7,7,4
MAU2,17183.0,7,7,4
AHDC1,18115.5,7,7,4
GDF3,17808.5,7,7,4
OPA1,18024.0,7,7,4
YPEL2,18607.0,7,7,4
ZCCHC11,18087.5,7,7,4
RPL18A,17480.5,7,7,4
REEP2,17540.5,7,7,4
C19orf84,18136.0,7,7,4
PRDM5,17537.5,7,7,4
SFXN2,18650.5,7,7,4
GHRH,17075.5,7,7,4
JAG2,18503.5,7,7,4
DNAI2,18028.5,7,7,4
LOC100129940,17261.5,7,7,4
PRR36,18001.0,7,7,4
FOXG1,18594.5,7,7,4
MYO1B,17220.5,7,7,4
GLYATL3,17264.5,7,7,4
GGH,18100.5,7,7,4
VGLL2,18364.5,7,7,4
MAPK3,18581.0,7,7,4
PCNT,18140.0,7,7,4
WDR7,18623.5,7,7,4
MGST3,17015.5,7,7,4
OBP2A,17572.5,7,7,4
RMI1,17765.5,7,7,4
SREK1IP1,18332.0,7,7,4
MRPL45,17639.5,7,7,4
TCP11X2,17520.5,7,7,4
FKBP10,17341.5,7,7,4
AKAP13,18109.5,7,7,4
SENP7,17668.5,7,7,4
CDKN2AIPNL,18449.0,7,7,4
RPL15,18495.0,7,7,4
FAM195A,17697.5,7,7,4
UBE2D4,17059.5,7,7,4
UNC13A,18120.5,7,7,4
EXOSC7,17783.5,7,7,4
ANKRD42,18199.5,7,7,4
PHLPP1,17986.5,7,7,4
TESK1,18360.5,7,7,4
MFSD2B,17179.5,7,7,4
MRPL39,17528.5,7,7,4
RNASEH2C,18237.5,7,7,4
PCCA,18202.5,7,7,4
RASIP1,17871.5,7,7,4
GK,18138.5,7,7,4
XDH,17608.5,7,7,4
THOC3,18257.0,7,7,5
FNDC4,18677.0,7,7,5
RASL12,17108.5,7,7,5
OR10K2,17821.5,7,7,5
ABT1,17877.0,7,7,5
METAP1,18298.5,7,7,5
LRIT3,18455.0,7,7,5
P2RX2,17858.5,7,7,5
HOXD10,17982.5,7,7,5
MTCH2,18025.0,7,7,5
BBS7,18544.5,7,7,5
SPDYE6,17228.5,7,7,5
CARD18,17408.5,7,7,5
CALCR,17518.5,7,7,5
RALGPS2,17745.5,7,7,5
DUXA,18487.5,7,7,5
THBD,18302.5,7,7,5
GDNF-AS1,18586.5,7,7,5
C11orf94,18049.0,7,7,5
AKR1C3,17748.5,7,7,5
SH3KBP1,17381.5,7,7,5
PRPH2,17783.5,7,7,5
METTL16,17497.5,7,7,5
FAM9B,17813.5,7,7,5
GPCPD1,16998.5,7,7,5
WRNIP1,17991.5,7,7,5
POLR3G,18189.0,7,7,5
TBC1D30,18479.0,7,7,5
TMEM248,17313.5,7,7,5
BNC2,18494.5,7,7,5
YTHDF2,18600.0,7,7,5
HSBP1L1,18284.5,7,7,5
UTS2R,17770.5,7,7,5
SYT13,17376.5,7,7,5
IMPA1,17271.0,7,7,5
FAM198A,18186.5,7,7,5
LINGO1,17586.5,7,7,5
CHMP6,17157.5,7,7,5
PMF1-BGLAP,17113.0,7,7,5
RBFOX2,17668.5,7,7,5
LEMD3,18107.5,7,7,5
FKBP9,18435.5,7,7,5
MYO6,17277.5,7,7,5
RLTPR,18573.5,7,7,5
FCHO1,17285.0,7,7,5
GHDC,18168.5,7,7,5
TRAPPC2L,17668.0,7,7,5
DLG1,18095.5,7,7,5
OR10W1,18207.5,7,7,5
MOK,18569.0,7,7,5
CAMK1G,18467.5,7,7,5
IRS4,18250.5,7,7,5
OR10H2,18037.0,7,7,5
ACOT7,18418.5,7,7,5
MMP27,18087.0,7,7,5
TACC1,18187.5,7,7,5
CPLX3,17883.5,7,7,5
FAM35A,18058.5,7,7,5
TAB3,17760.5,7,7,5
RAB4A,18240.5,7,7,5
RNF139,18594.5,7,7,6
ITGA5,17322.5,7,7,6
PIK3C2G,17746.5,7,7,6
DEFB125,17297.5,7,7,6
HNF1B,17625.5,7,7,6
UCK2,17765.5,7,7,6
XKR5,18728.5,7,7,6
MMP14,18090.5,7,7,6
NFAT5,17072.5,7,7,6
C15orf59,17856.5,7,7,6
MTRNR2L3,17091.5,7,7,6
F13B,18338.5,7,7,6
LOC100129697,18342.5,7,7,6
MROH1,18701.5,7,7,6
LPCAT2,18376.5,7,7,6
MAP3K4,18414.5,7,7,6
XCL2,18501.5,7,7,6
THRB,18421.5,7,7,6
TARBP2,17197.5,7,7,6
JAKMIP3,17571.5,7,7,6
DPH7,17567.0,7,7,6
NYNRIN,17678.5,7,7,6
DTD2,18118.0,7,7,6
ZBTB11,17641.5,7,7,6
HINFP,17164.5,7,7,6
P2RY11,18045.5,7,7,6
SLC10A6,17693.5,7,7,6
TPD52,18378.5,7,7,6
EPS8L2,17219.5,7,7,6
ETV7,17009.5,7,7,6
SLC32A1,18514.5,7,7,6
RSL24D1,18540.0,7,7,6
RPSA,18397.5,7,7,6
SLC7A13,17133.5,7,7,6
OR10A3,17948.5,7,7,6
CWF19L1,17889.5,7,7,6
RPL21,18165.5,7,7,6
ZNF365,17658.5,7,7,6
TMEM235,17033.5,7,7,6
FAM58A,17488.5,7,7,6
SIX3,18619.5,7,7,6
MOCS1,17567.5,7,7,6
ZNF398,18536.5,7,7,6
VIMP,17538.5,7,7,6
GMFB,18579.5,7,7,6
LAMTOR4,17519.5,7,7,6
LENG8,18246.0,7,7,6
TBRG4,18587.0,7,7,6
CD1B,17694.5,7,7,6
CBWD1,17050.5,7,7,6
ICAM1,18538.0,7,7,6
EIF4G3,17002.5,7,7,6
ELMOD3,18533.5,7,7,6
GPR161,18544.5,7,7,6
EXOC6,18389.5,7,7,6
MYO10,17180.5,7,7,6
HLCS,17913.0,7,7,6
EXT1,18711.5,7,7,6
MAGEA10,17172.5,7,7,6
ZNF610,17684.5,7,7,6
AIM1L,17042.5,7,7,7
BMP2,17204.5,7,7,7
CTPS1,17480.5,7,7,7
TUBG2,18668.5,7,7,7
FSTL5,17465.5,7,7,7
FAM231A,18039.5,7,7,7
FAM71E2,17191.5,7,7,7
ORC3,17919.0,7,7,7
SIRT6,18620.0,7,7,7
MPP5,18395.0,7,7,7
NAGK,17787.5,7,7,7
PP2D1,17281.5,7,7,7
NR2F6,18024.5,7,7,7
NEK2,18459.0,7,7,7
MROH7,18522.0,7,7,7
WNT5B,17660.5,7,7,7
KLK9,18011.5,7,7,7
C17orf49,18327.5,7,7,7
IGFALS,18668.5,7,7,7
OR5C1,18149.5,7,7,7
ASH2L,18199.5,7,7,7
C8B,18685.5,7,7,7
FAM198B,18323.5,7,7,7
ROPN1,17378.5,7,7,7
AARS2,17270.5,7,7,7
PDDC1,17724.5,7,7,7
VSX1,17903.5,7,7,7
GOLGA6L6,17746.0,7,7,7
PAPPA,17579.5,7,7,7
TOX3,18074.5,7,7,7
IL7,18621.5,7,7,7
TAC4,18156.0,7,7,7
GPATCH1,17509.5,7,7,7
KRT28,18170.5,7,7,7
ZWILCH,17249.5,7,7,7
KIAA0430,17996.5,7,7,7
FZD7,17035.5,7,7,7
ARHGAP12,17444.5,7,7,7
SNX9,17047.5,7,7,7
MCM6,17006.5,7,7,7
ADAMTSL3,18022.5,7,7,7
NRTN,17991.5,7,7,7
EZH1,18192.5,7,7,7
KLLN,18176.5,7,7,7
BICD2,17080.5,7,7,7
C17orf82,17465.5,7,7,7
ADAMTS19,17634.5,7,7,7
LY6G5C,17534.5,7,7,7
SLC37A3,18545.5,7,7,7
NTRK1,18052.5,7,7,7
NPPA,18128.5,7,7,7
CCDC83,17504.5,7,7,7
LY75,17655.5,7,7,7
ZNF37A,18322.5,7,7,7
IPO11,18641.0,7,7,7
CISD1,17214.0,7,7,7
C7orf55-LUC7L2,17739.5,7,7,7
CLCN3,17034.5,7,7,7
ZSCAN9,18493.5,7,7,7
C5orf51,18663.0,7,7,7
TBX20,18274.0,7,7,8
KIAA1191,18576.5,7,7,8
KRT9,18369.5,7,7,8
SH3D19,17337.5,7,7,8
RAD54L,17613.0,7,7,8
THOC7,18218.5,7,7,8
SLMO2,18385.5,7,7,8
EDF1,18366.0,7,7,8
LCOR,18679.0,7,7,8
ARSF,17746.0,7,7,8
CRB1,17551.5,7,7,8
TET3,17091.5,7,7,8
DNAJA1,17529.0,7,7,8
GLT1D1,18160.5,7,7,8
EIF3CL,18337.0,7,7,8
SEC14L3,17438.5,7,7,8
ZNF577,17531.5,7,7,8
GTF2E1,18460.0,7,7,8
GAGE2D,18494.5,7,7,8
TCEAL5,17178.5,7,7,8
C17orf99,17519.5,7,7,8
ZBTB22,17635.5,7,7,8
FKBP2,17479.5,7,7,8
YIPF7,17204.5,7,7,8
SLC25A36,17018.5,7,7,8
P2RY1,18475.0,7,7,8
PAPSS1,18410.5,7,7,8
ZPBP2,18599.5,7,7,8
ITIH2,18725.5,7,7,8
UFC1,17407.5,7,7,8
NECAP1,17133.5,7,7,8
MAL,18631.5,7,7,8
NME9,18016.5,7,7,8
ZNF404,17552.5,7,7,8
FOXA3,17021.5,7,7,8
C2CD2L,17240.5,7,7,8
ITGB2,17018.5,7,7,8
CCDC18,17576.5,7,7,8
GGTLC2,18391.5,7,7,8
GNGT1,17448.0,7,7,8
CRHBP,18472.5,7,7,8
CCNA2,18034.0,7,7,8
TRIM24,17727.0,7,7,8
KRTAP12-1,18646.5,7,7,8
RNPC3,17679.0,7,7,8
M1AP,18317.0,7,7,8
PPEF1,18094.5,7,7,8
SLC25A12,17634.5,7,7,8
AWAT1,17875.5,7,7,8
TRAT1,18228.0,7,7,8
KIAA0922,18103.0,7,7,8
SCNN1B,17482.5,7,7,8
TSPAN15,18022.5,7,7,8
MGAT5,17903.5,7,7,8
MIB2,18516.0,7,7,8
KRTAP20-2,17221.5,7,7,8
STXBP3,17384.5,7,7,8
SLC17A5,17666.5,7,7,8
RFPL1,17842.0,7,7,8
VWC2,17478.5,7,7,8
PLSCR3,18258.5,7,7,9
HACD4,17376.0,7,7,9
OR4F4,17259.0,7,7,9
RGS21,17440.5,7,7,9
C19orf70,17651.0,7,7,9
ZNF785,17732.5,7,7,9
GRIN2B,17995.5,7,7,9
TBC1D3H,17458.5,7,7,9
ATM,17839.5,7,7,9
CTSA,18650.5,7,7,9
CTDSP2,17377.5,7,7,9
TCEA3,18148.5,7,7,9
GKN1,17387.5,7,7,9
NUCKS1,17651.5,7,7,9
CCL8,17746.5,7,7,9
CHD6,18705.5,7,7,9
SMAD1,18606.5,7,7,9
PHC3,17444.0,7,7,9
ACTL6A,17745.0,7,7,9
HUNK,18722.0,7,7,9
WWC1,18667.5,7,7,9
RCAN1,17607.5,7,7,9
CTDSPL,17531.5,7,7,9
UGT3A2,17959.0,7,7,9
BTNL3,17697.0,7,7,9
NDUFC2,17022.5,7,7,9
RAD54B,18669.0,7,7,9
PIK3R6,17299.0,7,7,9
AGK,18174.5,7,7,9
CMTM4,18652.5,7,7,9
OR1D2,17039.0,7,7,9
ADIPOR2,17421.5,7,7,9
ACY1,17448.5,7,7,9
ABCA2,17452.5,7,7,9
PRKCH,18588.5,7,7,9
DUS1L,18098.5,7,7,9
RPL37A,18599.5,7,7,9
FAM65A,17716.5,7,7,9
TRAK1,18682.5,7,7,9
ARHGEF16,17545.5,7,7,9
HS3ST3A1,17084.5,7,7,9
FAM71C,18577.5,7,7,9
OTC,17571.5,7,7,9
POLR3C,17187.0,7,7,9
DGKH,17340.5,7,7,9
TNFSF13,18616.5,7,7,9
PHACTR1,18302.5,7,7,9
FCAR,17454.5,7,7,9
MTR,17811.5,7,7,9
RAB21,18637.5,7,7,9
NAB1,18612.5,7,7,9
PRLHR,18707.5,7,7,9
PRPF39,17561.0,7,7,9
CERS6,17641.5,7,7,9
HEPACAM2,18703.5,7,7,9
KLB,17794.5,7,7,9
NLRP3,18497.5,7,7,9
SLAIN2,17905.5,7,7,9
RALGPS1,17648.5,7,7,9
PAOX,17150.5,7,7,9
FAM114A1,17157.5,7,7,10
NXF3,18479.5,7,7,10
C15orf27,18518.0,7,7,10
FOXE1,17323.5,7,7,10
BCAT2,17491.5,7,7,10
GPR52,17948.5,7,7,10
SPTLC3,18543.0,7,7,10
MZT2A,18342.5,7,7,10
HIST1H4I,18458.5,7,7,10
VASH2,17078.5,7,7,10
BAIAP3,17719.0,7,7,10
ARF3,17695.5,7,7,10
TSPAN31,17656.5,7,7,10
CHRAC1,17614.5,7,7,10
NR2E1,17737.5,7,7,10
PROC,18395.5,7,7,10
CD40LG,17829.5,7,7,10
ZSWIM5,17410.5,7,7,10
SLC9C2,18287.5,7,7,10
SYNE4,18556.0,7,7,10
STT3A,18044.5,7,7,10
EPB41L4B,17887.5,7,7,10
SART3,17207.5,7,7,10
F9,18052.5,7,7,10
AIM1,18556.0,7,7,10
MAGEA2B,17202.5,7,7,10
AAK1,18131.0,7,7,10
C11orf70,17601.5,7,7,10
AMER2,17393.5,7,7,10
NEUROD2,18239.5,7,7,10
ABHD6,18407.5,7,7,10
MUC3A,18024.0,7,7,10
PAM,18090.5,7,7,10
TRAM1L1,17922.5,7,7,10
DUSP28,18287.5,7,7,10
IFNL2,18635.5,7,7,10
CLVS2,18381.0,7,7,10
NCAPG,17687.5,7,7,10
RAB11B,17180.5,7,7,10
MAP2K4,17321.5,7,7,10
SERPINA4,17640.5,7,7,10
GADL1,17121.5,7,7,10
FER1L6,17118.5,7,7,10
STIL,18329.5,7,7,10
TAS2R38,18200.5,7,7,10
PLA2G4D,18721.5,7,7,10
WDR36,18454.5,7,7,10
GLS,17575.5,7,7,10
NR4A2,17069.0,7,7,10
IGF2BP3,18710.5,7,7,10
DNAJB11,17410.5,7,7,10
ATP10D,18637.5,7,7,10
GLIPR2,18416.5,7,7,10
FAM46D,17862.0,7,7,10
MMACHC,17778.5,7,7,10
CCDC174,17927.5,7,7,10
INTU,17853.5,7,7,10
ERCC6L2,18442.5,7,7,10
SHPK,18526.5,7,7,10
LOC283710,17469.5,7,7,10
WRB,19616.5,8,8,1
SUGP1,20151.5,8,8,1
TYRP1,18826.5,8,8,1
CENPW,19219.5,8,8,1
DCLK3,19562.5,8,8,1
CITED1,19741.5,8,8,1
MIOS,19019.5,8,8,1
CHURC1-FNTB,20227.5,8,8,1
ABCB11,19109.5,8,8,1
OR51L1,19875.5,8,8,1
ATMIN,19524.5,8,8,1
IHH,18869.5,8,8,1
CLIC4,20015.5,8,8,1
ITSN2,19561.5,8,8,1
CHRNA10,18756.0,8,8,1
PPIAL4F,20172.0,8,8,1
RGL4,19520.5,8,8,1
SLC5A3,18939.5,8,8,1
DCSTAMP,19502.5,8,8,1
OR52N5,19377.5,8,8,1
DCAKD,18934.5,8,8,1
IFT81,20102.5,8,8,1
ZMYND11,19079.0,8,8,1
CD33,19195.0,8,8,1
NACAD,19424.0,8,8,1
DSTYK,19522.0,8,8,1
SPICE1,18791.0,8,8,1
DRGX,19813.5,8,8,1
CEACAM21,19944.5,8,8,1
MRPS36,18833.0,8,8,1
SCN8A,20243.0,8,8,1
VAV3,19166.5,8,8,1
EIF1AD,19745.0,8,8,1
SRP68,19559.5,8,8,1
MTRR,18924.0,8,8,1
ALDH16A1,19654.0,8,8,1
CFAP97,19701.5,8,8,1
SVOPL,18940.5,8,8,1
DEPDC7,20131.5,8,8,1
LALBA,19675.5,8,8,1
CSNK1G2,19440.5,8,8,1
FSTL1,19086.5,8,8,1
EDA2R,20219.0,8,8,1
PRAMEF2,19280.5,8,8,1
PIH1D3,20193.5,8,8,1
CDCA3,19423.5,8,8,1
IQCG,20168.0,8,8,1
GEMIN5,20188.5,8,8,1
PTBP2,19176.5,8,8,1
FOXS1,19001.5,8,8,1
ANKAR,19498.5,8,8,1
IFNW1,19121.5,8,8,1
SLAMF1,19616.0,8,8,1
EBI3,20145.5,8,8,1
IGF2BP1,19623.0,8,8,1
PCDHGC3,19441.0,8,8,1
SIKE1,19895.5,8,8,1
CETN2,19085.5,8,8,1
SCT,19380.0,8,8,1
TMEM95,19894.5,8,8,1
PSMB8,18811.0,8,8,2
TYK2,19623.5,8,8,2
ACOT13,19014.5,8,8,2
EPPIN-WFDC6,18921.5,8,8,2
KRTAP17-1,19970.5,8,8,2
TVP23C,19836.5,8,8,2
KLHL24,20156.5,8,8,2
OR9Q1,18743.5,8,8,2
RBM43,19503.5,8,8,2
C2orf91,19099.5,8,8,2
PPA1,20042.5,8,8,2
FMOD,19808.5,8,8,2
RFWD3,18962.0,8,8,2
CEP350,19574.0,8,8,2
NXF2B,20032.5,8,8,2
FURIN,18803.0,8,8,2
KRT86,19130.0,8,8,2
SLC38A5,19916.5,8,8,2
C11orf65,20229.0,8,8,2
RPL29,20002.5,8,8,2
PIFO,19827.5,8,8,2
ZFYVE9,19472.0,8,8,2
CABLES2,19507.5,8,8,2
BIN2,18980.5,8,8,2
STC1,19543.5,8,8,2
TMPRSS11E,18931.0,8,8,2
CLTCL1,19700.5,8,8,2
TBC1D19,19789.0,8,8,2
RABIF,19012.5,8,8,2
MYCBP2,20237.5,8,8,2
2023-03-02 00:00:00,20201.0,8,8,2
OR4M2,19067.5,8,8,2
UGT2A3,18869.5,8,8,2
TCERG1,20050.5,8,8,2
PPARGC1B,18891.5,8,8,2
SNF8,20055.0,8,8,2
ASXL3,19705.5,8,8,2
SLC45A3,19087.0,8,8,2
PTMS,19228.5,8,8,2
MICAL3,19606.0,8,8,2
HIST2H2BE,19610.5,8,8,2
RPS29,18842.5,8,8,2
KLHL34,19232.0,8,8,2
RD3L,19116.5,8,8,2
CORIN,18753.5,8,8,2
SFXN1,19254.5,8,8,2
KEL,19551.5,8,8,2
CDX4,19264.0,8,8,2
HNF1A,19843.5,8,8,2
ARMCX2,19576.5,8,8,2
NR1H3,19888.5,8,8,2
TCAF1,19228.5,8,8,2
HRH3,20032.5,8,8,2
NAMPT,19846.0,8,8,2
SMG1,19849.5,8,8,2
ACAT1,19163.5,8,8,2
CRYGB,18829.5,8,8,2
BTBD3,19198.0,8,8,2
TMEM105,19606.5,8,8,2
COCH,19613.0,8,8,2
KIAA0020,19817.5,8,8,3
INSL6,19100.5,8,8,3
TRIML1,19230.0,8,8,3
ZNF512B,18862.5,8,8,3
HGS,20020.5,8,8,3
SREBF2,20198.5,8,8,3
SND1,20130.5,8,8,3
AMPD1,19425.5,8,8,3
SNX5,20044.0,8,8,3
DNAH8,20231.5,8,8,3
CFAP69,20134.5,8,8,3
CCDC144A,20159.0,8,8,3
LTB,20014.5,8,8,3
RBX1,20123.0,8,8,3
ZNF223,19442.5,8,8,3
C1orf168,19276.5,8,8,3
MLNR,19641.0,8,8,3
DEFB134,19901.5,8,8,3
E2F6,19509.5,8,8,3
ANO8,20204.0,8,8,3
ORM2,19786.0,8,8,3
OAZ1,19626.5,8,8,3
SLC25A25,19136.5,8,8,3
STEAP1,18765.5,8,8,3
RNF130,19265.5,8,8,3
TMEM165,20237.5,8,8,3
GNG4,20165.0,8,8,3
